DATAFLOW;LAST UPDATE;freq;nrg_bal;siec;unit;geo;TIME_PERIOD;OBS_VALUE;OBS_FLAG
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2001;17555655;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2002;16859500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2003;14905294;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2004;12882653;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2005;10568878;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2006;12310392;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2007;10646158;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2008;9431107;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2009;8878899;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2010;7510935;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2011;5882468;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2012;5255190;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2013;3365228;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2014;145675;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2015;222597;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2016;209230;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2017;164495;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2018;90116;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2019;166888;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2020;181119;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2021;232479;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;FR;2022;206977;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2000;158429000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2001;145180750;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2002;139284250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2003;132254250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2004;123453250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2005;114976250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2006;104575250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2007;92449750;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2008;88154250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2009;76323250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2010;80067000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2011;80476250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2012;81962750;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2013;73676000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2014;68094250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2015;64493750;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2016;55102250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2017;52752812;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2018;51891962;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2019;45719203;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2020;38230435;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2021;30329543;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;IT;2022;29584841;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2000;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2001;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2002;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2003;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2004;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2005;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2006;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2007;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2008;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2009;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2010;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2011;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2012;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2013;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2014;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2015;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2016;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2017;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2018;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2019;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2020;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2021;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;G3000;GWH;PT;2022;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2000;508818000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2001;513915000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2002;494526000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2003;495247500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2004;501195000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2005;489165000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2006;501807000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2007;421602000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2008;445485000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2009;403947116;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2010;421015304;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2011;323397736;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2012;297944318;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2013;291357086;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2014;290874441;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2015;274890686;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2016;253472361;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2017;228584161;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2018;227610730;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2019;224831160;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2020;192788184;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2021;206648697;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;DE;2022;103948940;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2000;186618000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2001;191124000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2002;189048000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2003;185625000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2004;190818000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2005;172617000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2006;180378000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2007;165309000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2008;176919000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2009;160296290;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2010;187647724;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2011;174969861;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2012;185969515;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2013;171949550;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2014;173648693;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2015;173324216;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2016;177623827;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2017;175979229;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2018;168388444;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2019;176985340;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2020;176473620;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2021;171251750;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;ES;2022;177880850;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2000;2582457500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2001;2671295166;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2002;2711628166;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2003;2726187834;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2004;2790763167;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2005;2753684666;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2006;2748743833;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2007;2622046166;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2008;2659446167;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2009;2472964971;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2010;2554188944;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2011;2504472971;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2012;2423370964;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2013;2401758358;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2014;2430276272;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2015;2369980610;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2016;2291723969;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2017;2266673706;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2018;2270729728;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2019;2281584114;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2020;2037298385;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2021;2170884953;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;EU27_2020;2022;1808249005;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2000;1245486000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2001;1263228000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2002;1310280000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2003;1323210000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2004;1344723000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2005;1354587000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2006;1350573000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2007;1319190000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2008;1318341000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2009;1242746910;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2010;1298047560;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2011;1339880670;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2012;1289336690;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2013;1284125471;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2014;1322886562;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2015;1325778655;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2016;1222066875;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2017;1207900404;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2018;1251721665;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2019;1209368810;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2020;1072413930;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2021;1149788320;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;FR;2022;893288670;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2000;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2001;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2002;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2003;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2004;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2005;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2006;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2007;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2008;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2009;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2010;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2011;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2012;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2013;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2014;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2015;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2016;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2017;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2018;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2019;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2020;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2021;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;IT;2022;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2000;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2001;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2002;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2003;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2004;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2005;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2006;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2007;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2008;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2009;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2010;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2011;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2012;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2013;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2014;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2015;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2016;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2017;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2018;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2019;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2020;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2021;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;N900H;GWH;PT;2022;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2000;51072028;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2001;50629000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2002;54063389;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2003;56520467;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2004;56517712;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2005;59342292;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2006;59154403;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2007;58839656;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2008;55777633;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2009;50560273;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2010;42703268;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2011;44279491;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2012;43445329;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2013;43334291;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2014;39963384;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2015;41168339;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2016;41834941;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2017;41048795;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2018;40603089;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2019;37370125;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2020;36186128;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2021;34606328;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;DE;2022;33047162;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2000;2667250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2001;3971500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2002;3713000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2003;3783500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2004;2996250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2005;1950500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2006;1633250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2007;1668500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2008;1492250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2009;1233750;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2010;1445250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2011;1175000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2012;1668500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;PPRD;O4000XBIO;GWH;ES;2013;4324000;
